10000 9999
2952 4720 727
7811 6627 160
5195 5229 905
7547 5372 820
6791 4425 510
8276 3246 687
4843 8914 430
6560 167 545
5168 4566 548
5482 5797 554
3260 9266 886
4839 8270 499
9413 2234 65
4414 4543 148
9022 6152 604
4059 5288 782
3871 460 640
3670 4893 749
3602 8639 87
7734 7565 11
6886 6506 355
8824 2618 476
9473 149 554
3171 8949 331
6560 1675 7
1627 3178 379
9495 8187 976
2483 8565 594
597 8656 474
2725 9629 162
6108 2297 863
4558 161 834
6477 3848 234
7841 276 844
9573 7926 382
5431 1315 557
1358 913 329
3799 3750 559
349 348 1000
6950 8755 782
5026 9679 900
1248 6853 423
5896 8857 915
1551 1550 1000
9162 8568 189
8376 3254 748
5872 5761 673
391 2946 76
5752 5051 997
3624 1570 182
3889 674 183
8192 6386 247
3896 340 776
829 1278 442
6 8219 883
255 7512 670
8634 4448 907
2471 9590 454
768 2254 830
144 8739 982
5619 6908 582
6910 7603 375
4045 9163 117
4431 6034 915
3387 3025 81
8354 6077 98
7913 8448 307
6459 7295 365
2401 3440 465
8249 8492 725
3256 4556 986
8077 8808 943
9581 7230 930
523 803 365
6137 6580 971
3550 6755 377
9803 3736 514
9502 4257 219
5720 4273 182
5390 2691 486
288 1364 841
6892 5941 401
4398 8766 503
2407 8914 419
2069 5849 262
4642 5289 851
14 2323 91
5730 8377 5
3102 3600 687
2593 9499 253
1548 3719 157
4233 7688 199
2425 4601 523
286 2166 919
7095 4388 151
9583 7020 737
4023 8869 984
270 7607 448
6048 7879 139
7248 7247 1000
5551 2735 524
2917 7145 533
9994 2411 977
5619 3874 443
157 268 320
4727 7524 410
4890 4984 327
5491 613 674
3082 8154 104
6572 8240 988
4120 1394 458
1294 824 453
996 6626 756
8214 6343 915
1862 8223 589
6653 8823 126
6173 1921 610
3210 5159 924
3458 3342 985
173 172 1000
1138 5120 432
8735 4090 129
7503 1478 227
8579 1645 684
7413 3679 418
545 544 1000
1092 1514 700
8012 2928 639
3519 7805 527
6321 6465 802
8127 4235 547
3411 3719 660
2216 6063 598
1525 1181 927
717 8949 97
4570 8746 825
4684 3426 395
1046 4289 945
6810 6487 2
7968 4695 584
3284 1143 664
6623 2121 64
6848 8394 410
6287 2472 944
5335 9585 415
133 8849 289
9775 1713 188
7856 8352 751
4873 8371 987
9726 1563 534
2388 553 728
9452 1226 221
6182 6625 817
8402 2357 817
8595 6996 776
1683 1004 949
7213 5232 649
3677 8736 54
9471 4891 737
3003 7903 355
461 1319 475
5937 8994 210
7585 6878 675
2602 2316 238
8566 4009 743
7258 1837 850
3406 3405 1000
9385 8825 619
1031 9671 192
2799 2606 183
3761 4604 268
4194 5482 302
9201 1324 161
9996 1590 284
2264 8099 379
1655 1903 1000
6139 2316 62
9489 47 37
4382 3084 463
2065 9421 324
1970 2989 229
7789 6332 72
5661 1435 22
5242 2047 519
9161 7513 300
2560 7415 359
1394 2074 130
7669 5124 9
1452 6548 255
7045 8754 400
0 7420 597
8813 1330 962
3245 5944 11
3618 3617 1000
3596 7321 624
3882 9268 787
7231 6003 56
4748 2810 116
9811 1062 124
9380 229 92
2747 2111 435
4872 3013 125
4039 316 956
3468 308 396
1080 4747 830
3444 4426 842
1399 9303 571
5503 9568 461
2412 5379 658
689 3006 983
1530 1818 860
3642 9153 291
9401 6334 912
6437 581 234
6385 1837 528
30 2340 288
5429 668 950
1887 2076 806
3235 6120 622
1282 1159 744
4970 2859 448
1079 6974 338
2376 7090 456
1636 1998 591
1514 412 187
2591 3800 923
541 1959 865
6082 7328 236
5675 3984 300
4350 9057 2
2166 5946 758
6457 7636 87
3121 4796 272
2582 9012 472
3098 7269 917
7713 1650 481
5462 2413 242
7562 4488 99
2022 4579 948
6128 4463 815
3135 5130 244
6562 8768 67
2180 501 486
6439 4210 372
1222 6799 664
8055 1440 943
6232 4230 711
6211 816 370
481 38 255
2412 7747 856
7835 8256 13
4874 9113 238
2201 1977 799
5183 5241 537
1285 2766 557
8893 2681 252
4245 1017 582
8685 1100 329
9298 893 798
1523 2966 584
209 3886 818
2056 7206 903
1901 4395 133
9162 3753 463
6217 6216 1000
1228 2576 360
2209 4469 215
3574 7520 749
8074 7825 245
7103 6045 835
2124 1973 128
21 3330 958
6511 8927 344
6650 817 579
3357 3049 685
7936 2198 278
6622 9557 696
2697 1617 205
7560 7559 1000
8011 1243 597
1870 2424 709
6291 5767 805
3789 2082 329
5353 6245 240
1861 675 431
7044 5630 821
8536 4724 876
1806 6023 50
8548 9266 116
2378 6786 291
9735 9734 1000
383 7418 544
2042 4623 58
4170 9701 376
6545 1895 51
5499 3455 73
2541 1264 433
31 8556 971
1263 7945 820
8501 3740 769
3147 2491 327
8868 399 138
3023 2154 337
1451 2745 852
7954 2749 861
6096 7665 92
1811 9129 912
4240 6133 206
6556 4993 951
551 2662 32
8330 4264 140
6597 8774 537
6622 497 329
9878 6048 521
4966 8701 132
8906 4191 509
1473 7803 478
1583 4458 527
896 7444 178
6411 4873 207
1260 4171 921
1209 8378 237
9280 3727 716
3219 7022 202
573 572 1000
328 719 614
9079 8934 842
8344 5937 276
5842 3559 249
9065 5925 251
6007 2611 397
6595 5727 985
5874 2135 804
2764 8169 757
3459 5880 334
3985 8788 413
9178 9597 845
3867 1705 696
766 8380 493
4110 3081 617
4477 3220 487
6802 1299 414
2406 9701 84
4493 9797 101
8395 7651 324
364 826 462
7744 7850 463
1832 1831 1000
6552 3608 666
364 5112 164
8485 8946 516
7230 3869 666
1289 1288 1000
718 2207 77
9629 4672 14
9798 4449 125
8658 6313 832
142 7206 64
5998 8968 793
3590 6189 215
7725 814 109
5570 5821 504
4187 3856 502
8291 7430 457
9622 5034 295
447 4330 524
7108 5233 891
3191 4489 433
9343 3019 380
5799 5769 254
500 7471 152
7547 6045 994
7885 5989 21
1592 1351 690
3996 1377 144
8842 7524 390
8098 3114 429
8905 7715 424
1870 1980 683
6729 2360 758
3910 9777 281
3100 8553 617
9656 7714 833
3319 223 147
6351 7639 457
2229 3131 347
6933 8298 697
182 181 1000
5967 8235 850
639 2978 193
7076 4005 408
9036 5705 733
3749 3748 1000
3051 1443 920
7492 945 207
9946 6895 727
8003 2236 556
1336 5075 495
3426 6872 531
5448 7289 471
6356 6461 62
9621 4835 247
7550 87 97
6135 5663 20
1706 2883 491
6979 294 227
9660 7372 65
7371 9620 618
1172 6099 869
4324 5716 466
7866 3417 305
1613 9078 295
5340 870 305
2859 7735 267
1435 4624 168
6889 8218 657
4849 4848 1000
1527 1296 184
3814 8041 801
133 132 1000
5603 5602 1000
4004 3568 970
2682 1103 508
2834 809 449
5413 843 714
3305 1881 696
4786 4826 587
4422 7224 523
9890 2233 777
3230 3229 1000
99 4560 949
7333 9985 823
8321 7611 820
8460 4016 845
6046 805 920
5692 515 871
4911 2442 343
8764 6103 842
6817 5476 729
1127 4672 980
7578 3939 117
8220 9505 319
9886 470 742
9254 3598 550
5300 2625 328
6576 8104 839
3672 1126 255
2276 9229 255
3787 3157 394
7292 7378 498
5459 3527 164
1554 5905 102
2863 8397 612
9780 2666 461
1312 2602 582
2780 5920 2
4934 5220 57
5561 2557 97
594 125 476
9244 9698 585
8537 6709 601
7813 1872 166
4142 4141 1000
5017 1110 735
9206 4270 293
7826 9560 322
2356 2211 161
4226 9590 846
6100 6099 1000
7697 8353 521
4185 2312 811
261 4964 114
4637 1620 654
4086 4085 1000
4073 8091 539
2432 3638 96
6163 1805 14
8722 6942 600
1097 6877 363
5604 3464 834
7054 7466 332
5620 2395 730
5515 9933 753
6378 6313 102
350 2707 730
9308 4690 671
7511 8894 37
2299 2681 656
546 7666 996
5628 6493 934
1408 4248 701
6845 9882 881
8597 841 669
6052 7929 374
2162 3383 979
715 1329 1000
39 913 381
2659 1370 915
7117 1753 815
2535 3937 360
5214 4484 14
1634 8191 156
4995 7415 202
3759 2042 533
4801 4800 1000
2808 5174 954
6599 9239 547
7452 2209 166
393 7624 587
1497 2124 129
5559 3050 766
438 13 559
6632 9579 527
3108 3203 642
7036 5535 398
205 3714 410
3714 3713 1000
9051 5309 874
4358 4069 236
5893 508 86
1446 8108 344
7337 3675 178
7098 184 347
7875 7874 1000
5579 5117 158
2703 4671 381
2266 9965 417
6667 1872 985
6416 7336 710
42 4593 732
7389 3851 899
6081 8642 34
9422 3285 621
1461 4341 736
2458 5617 791
6894 2180 137
6404 3113 210
8900 1830 777
5471 1461 301
2462 3609 876
9733 4786 872
8318 4642 936
5130 5504 829
1241 5057 566
6594 5391 793
9593 7808 912
2445 5037 313
2273 498 587
4664 9381 970
3790 7769 701
30 2450 589
8738 8737 1000
3391 3654 869
2796 6073 117
4703 3816 259
8907 9003 878
2084 5625 299
4825 322 697
9489 9488 1000
1916 1845 625
4089 2777 150
5362 4452 203
1730 7047 882
1055 3965 263
4237 459 619
2279 710 54
1893 6867 1
994 1227 132
3900 25 284
4350 4077 837
3390 6814 810
376 1860 6
2329 2170 37
7112 5657 308
5823 9414 862
7757 4652 330
3536 3364 859
7660 9770 411
3698 4647 0
2527 8589 546
5270 3767 278
4226 628 768
6919 5713 853
6794 3682 516
1722 7720 421
6187 2414 511
8424 8402 314
8416 5413 231
6787 2537 817
3853 3354 785
78 7731 926
9586 5035 335
56 655 203
7675 8232 73
6058 7386 656
3164 4966 274
6233 4228 675
2277 3589 294
7903 3048 959
9497 8013 792
9148 875 479
8749 9016 30
3329 4129 647
3754 9014 598
4482 6228 293
8261 8790 852
2019 9254 582
7868 9487 886
9646 1697 75
4166 8682 645
7601 140 924
2401 9859 980
6174 5012 61
6019 2025 548
6694 6693 1000
6817 5192 206
1430 7002 972
5657 3502 142
4615 8070 287
4025 1342 228
3498 7465 45
8271 8769 857
9805 7775 600
8776 2232 547
2976 1128 520
5709 6697 924
8591 8478 588
831 7462 894
892 1200 35
7070 1150 397
1563 9381 241
666 8394 636
8057 2303 296
9782 6568 783
2218 4020 781
7940 754 53
3960 3913 546
4143 5764 533
9601 6183 614
1108 1391 325
6307 1957 206
8995 7006 398
4611 6991 583
4920 6519 298
6599 8685 814
7810 3186 63
9184 980 955
204 9670 929
8264 6864 566
4708 3587 574
7424 3936 455
1459 2043 892
5733 9512 312
7472 9571 248
3111 3110 1000
1486 6728 436
2575 7826 244
9606 3584 927
346 4003 656
3422 28 424
6395 4546 585
1191 5143 629
3060 6246 840
9574 9820 29
7993 8714 820
5151 8213 776
4871 7520 38
1758 8741 398
4978 4033 810
9974 4566 528
1598 6843 1
8260 1650 477
2789 118 625
3971 6391 178
6383 8337 704
9679 9205 259
8839 9788 648
6854 478 587
2244 2297 393
3961 8479 115
4443 4028 702
4357 351 732
7274 189 99
2295 8980 57
8959 931 829
9253 391 458
5504 5053 284
9901 5450 109
9671 4255 614
9271 2859 528
9749 9748 1000
8933 7178 787
4137 4555 945
8473 3620 423
2227 2226 1000
9523 6365 921
5261 6893 133
8566 2265 121
6744 995 166
9260 267 666
2817 3875 715
2528 2527 1000
4942 9820 3
3384 3383 1000
68 108 680
5356 6405 249
2112 8702 562
4529 4023 198
2428 1936 890
8628 5064 811
2607 2758 387
1773 1405 747
8741 3909 576
5484 8778 215
9356 1743 380
5353 9011 187
1845 1844 1000
9056 9055 1000
7530 5700 314
5438 9895 607
1738 7096 638
2898 6054 296
8185 3792 498
5247 5246 1000
5980 4368 97
431 2927 911
3758 64 564
7203 5726 418
8092 649 248
4760 491 313
2639 50 952
8123 6578 594
9976 5810 770
9642 9435 482
6761 4801 951
2162 8954 696
9790 606 219
1956 3727 320
8665 1787 490
1567 131 857
9190 2069 271
2480 3481 993
8409 8303 65
8073 912 991
8702 1376 777
9835 8367 115
842 2352 75
5426 3923 811
2077 2917 657
4547 492 602
8898 6948 814
2304 9582 735
6908 3991 651
7078 1422 705
5421 5420 1000
6612 5090 545
958 9649 995
8005 1960 627
9228 1326 791
5658 6854 985
7782 7464 843
8947 138 834
5633 5262 337
7631 5388 408
4022 532 903
9429 303 896
6391 6390 1000
2705 3648 882
7950 1041 296
9403 7835 785
433 2617 148
3473 4371 634
8067 2403 274
9277 8892 754
3476 1169 93
1224 1223 1000
5897 1333 293
245 7597 963
1614 9987 200
2611 3667 473
8157 3838 596
3373 1304 757
7047 9066 440
4260 491 548
2441 1633 711
9281 522 557
696 28 629
1234 5572 73
7622 2261 342
8357 7354 548
3062 3993 584
9544 4735 597
5322 8590 703
9968 6628 169
6394 5561 142
7658 2255 785
576 9665 464
3194 5415 735
6904 8242 584
9976 1889 296
5301 716 241
7069 2509 981
8042 6769 131
5098 3665 362
9296 8563 992
2868 2537 29
9377 2577 404
7112 5350 160
7129 9494 729
4056 4057 349
1693 2893 224
106 8358 710
6365 6364 1000
6138 3181 326
7940 7939 1000
1213 1453 338
2443 2442 1000
3987 9552 207
6270 5565 365
6203 9889 45
4516 7218 810
4830 8798 959
5671 8165 453
3188 5355 536
5357 6473 963
4219 7628 827
4837 4836 1000
1166 2197 793
6585 9898 30
8654 2811 471
6615 7407 547
2194 9736 424
208 7985 300
915 4392 343
1525 2769 818
5402 4987 667
190 3446 468
7472 7414 633
7210 7196 530
1887 5106 702
4468 6607 646
2668 3932 454
7055 8299 481
8078 5901 760
4783 25 160
988 9984 402
1386 8720 653
3781 1144 506
5316 6005 868
1247 6198 994
941 1499 233
6122 172 233
5718 4992 903
8812 1665 143
1339 3616 2
5226 9268 538
4892 2733 450
8905 1599 738
6369 6698 776
6881 9032 600
8145 8669 24
1629 6335 54
7512 9454 218
9039 3287 872
7222 4979 209
9456 5135 476
5093 7383 456
5475 6249 314
2779 7941 43
1597 7091 45
429 7970 745
565 9079 601
5363 9530 108
7229 5377 709
8536 8535 1000
8318 5955 295
1664 2953 795
7818 9921 18
987 9379 625
7139 6835 683
4295 8687 274
8060 9445 134
2670 3883 482
4595 7742 154
8200 2506 439
7208 3332 338
3330 3934 788
1346 83 19
7730 9557 12
521 8157 870
4413 4203 376
3747 9476 513
6927 6116 487
1505 3492 888
486 7371 358
4653 7477 862
4718 2884 371
1567 4539 629
8620 1546 239
231 9334 921
2588 7979 576
2471 2470 1000
1096 3831 673
2781 7674 762
1338 4714 178
5556 9301 301
8730 6584 850
9954 9616 116
9761 5916 953
5141 1741 26
8823 1786 998
3577 6325 405
1804 828 293
9528 3721 837
3873 4847 634
905 7097 23
2634 2465 707
3514 2038 261
7699 2563 663
2647 9647 582
225 9392 845
670 5192 131
247 75 638
7444 8286 881
1266 7337 577
5125 9410 129
2257 7133 401
8891 5106 747
4418 2497 896
4991 4977 865
8602 2501 34
179 1484 584
1153 8395 110
6890 542 879
7820 5352 64
1188 5453 595
1953 2118 997
3307 1485 519
4111 2775 480
54 6935 114
6533 914 374
8384 4843 993
735 2820 961
4388 3013 513
5250 5325 174
2776 365 203
9758 1681 962
2271 3496 17
9368 1985 271
616 3215 853
7762 4427 886
5696 2090 299
7950 838 53
7581 3177 723
9553 2606 185
5817 9170 753
4976 4318 669
7301 1093 851
239 8472 421
8934 2877 527
1068 3683 221
2400 581 84
241 5956 65
9465 1245 862
9367 2177 190
314 9208 889
1053 3773 740
2208 4467 445
2044 7557 155
4442 3726 530
735 734 1000
3424 8324 305
1423 1753 79
5276 8903 672
8148 5016 722
6678 4442 365
8684 5572 27
4184 2992 678
3562 1220 942
8116 7616 970
6237 6817 287
3614 7555 860
5620 4094 83
8106 9636 417
5021 9212 791
2129 6352 857
9003 7267 238
3180 8447 399
5844 1407 649
8996 7857 623
5150 7275 715
4619 3669 127
7366 6897 275
5431 8652 384
3938 5348 187
4967 144 750
2202 7692 582
7561 3630 114
4738 7599 740
6826 5838 797
8254 5425 738
5146 8255 615
934 6687 545
5006 1711 859
8144 4789 488
3623 1822 457
3642 3641 1000
9427 5065 538
3527 5841 398
5693 8208 790
9678 3888 758
75 74 1000
7682 897 497
4534 7056 771
6912 9558 390
6066 6065 1000
1040 994 256
4768 4767 1000
5360 6603 741
7895 2963 647
6672 6067 373
7724 743 388
2435 7261 856
5156 3760 780
3939 4420 249
422 8012 365
3033 8776 347
6888 103 715
8561 8431 27
8783 8782 1000
1321 1878 602
9775 7514 785
319 511 874
360 8629 399
448 5235 441
8743 1404 420
2554 2950 739
1647 6911 563
8398 819 797
2852 1592 277
326 5555 227
7830 369 388
17 165 638
6739 2732 241
2342 2341 1000
8158 8585 622
1743 6137 487
7 7216 72
7198 1586 942
3128 3539 33
5276 8230 171
5891 6833 992
1003 2704 621
2543 2288 275
8375 6152 363
9515 1914 843
3196 3458 213
8354 375 381
8300 8965 170
6265 5635 251
4708 6158 780
2409 9880 123
9231 9945 583
7971 3244 650
2870 9293 36
6396 8067 358
9018 6393 329
1789 5782 679
4177 7087 830
957 5071 538
5024 5023 1000
4647 4573 834
9135 9045 8
9893 1889 728
5739 2506 711
5249 2420 843
8631 1651 548
9258 7352 613
3412 7893 307
9540 8012 779
2853 2819 993
5219 6444 162
9618 8329 366
3101 3734 131
6642 4517 605
8912 9408 590
904 4542 569
6643 5189 110
953 9074 439
5335 8107 386
6042 9807 727
7005 8646 563
1276 3814 260
819 1796 582
5579 2461 14
1658 4795 981
4461 461 57
2371 4105 649
6385 5678 394
5185 8199 37
6270 118 332
6036 2281 407
378 5523 807
6062 9265 448
4712 4461 298
6985 5748 56
1507 4925 516
936 7965 686
8034 203 785
6809 7236 318
7494 8639 495
8041 8717 624
708 3912 279
8256 5519 683
7195 6666 752
2724 9601 210
7842 4774 71
8415 9439 650
527 9800 215
7493 6732 335
8531 8951 446
9126 2085 552
7729 1381 240
1448 2522 368
1077 1131 416
303 9284 91
8503 195 896
1247 5599 418
9873 4345 630
3543 7130 784
9123 7941 519
3735 9616 257
637 7915 845
1412 4966 755
63 1326 792
4596 3948 123
5210 8936 854
3616 7045 515
5972 9858 651
8300 6022 872
5640 1513 449
9037 2338 974
4325 4324 1000
5878 390 57
2128 9741 456
6150 9043 269
9052 8171 66
4470 7392 506
7448 7447 1000
9615 218 518
3037 2977 622
9278 8298 828
7267 6087 181
8132 9878 102
829 2756 184
4758 819 756
8857 6608 153
4660 4577 379
7282 4032 279
3645 8941 141
1723 6344 625
3323 4905 582
5015 725 425
1695 5292 423
3584 8428 838
8745 3267 11
1750 8555 90
166 4811 412
3461 6193 411
9274 7181 499
6677 4651 599
6966 7957 554
9590 9089 127
8126 5977 47
2849 6438 460
6813 5166 450
6293 3580 253
4906 3298 854
5073 1823 221
8293 8144 844
7354 7353 1000
360 3109 911
2185 4852 401
1991 1948 917
2509 9643 819
4327 4943 797
2285 2660 223
2109 7777 737
1087 3247 824
5807 4401 505
2860 9384 596
3154 7460 932
8681 4136 22
7700 9506 206
8518 5505 142
2252 5609 370
8155 1776 697
4375 1100 842
2783 2730 667
9832 3324 245
2305 5845 688
5416 6826 368
6455 3707 520
3897 9707 121
9024 8947 208
2526 8438 357
8785 6873 279
4432 3992 116
7835 3935 656
2001 9625 0
4520 6606 346
3902 4238 116
7829 8667 377
2305 5447 637
9161 9160 1000
6098 7554 992
6471 7894 48
4507 7951 612
2176 7548 368
1218 3748 318
763 7975 947
2396 5012 240
7584 2830 193
9979 1275 396
6064 1317 96
4538 7579 298
5800 5454 557
4055 669 109
1536 3712 431
5847 51 669
5696 2784 580
1246 7397 307
7369 4931 937
1842 6772 319
4260 3736 144
8143 3321 376
5914 7552 239
397 1667 88
636 7831 312
11 8292 11
6748 9846 401
9420 9325 840
8676 463 662
5033 2648 331
4043 5619 132
2308 5839 306
506 3632 101
5180 3291 581
7105 2196 653
2537 5888 910
3950 7739 197
3113 5227 945
1496 616 226
1244 2374 785
1142 1141 1000
4293 4943 172
8139 1253 388
2110 2109 1000
3500 7901 246
4125 6196 125
6071 5097 681
8400 1978 100
503 9815 518
9452 2684 325
6478 7246 592
7112 3250 65
3520 2396 606
7639 607 576
5193 5244 28
1640 5535 292
3211 9307 7
6409 4247 944
8842 2498 149
3506 3505 1000
2025 1518 34
2705 7060 774
9771 4202 89
4218 9906 597
7738 7237 860
9233 8085 470
8563 610 947
16 8521 655
8686 8685 1000
7476 8406 683
7726 8328 34
3997 1600 565
3167 1660 95
1710 1450 999
2166 566 433
1817 6142 710
5072 4323 158
3517 8536 672
4523 6433 466
1298 3933 84
1799 7048 258
6300 2531 164
7731 6330 754
1424 5032 818
2800 3533 648
675 9796 363
5437 9595 939
2649 2958 357
6118 9202 417
9962 4544 867
163 2914 797
5309 3704 66
5525 4082 533
960 348 517
8902 318 20
164 8739 871
5681 2072 62
4189 9359 768
5989 1401 200
2929 1301 282
48 5595 989
3862 9165 609
1902 3098 350
3058 5503 262
4191 5776 661
4183 6479 206
4215 2471 713
8866 3757 651
732 505 514
288 779 881
9673 5806 316
7288 5732 298
2174 2173 1000
1557 5284 721
3860 6707 219
2612 1299 317
8979 7504 186
170 8631 201
6113 8373 432
3573 7865 660
1871 1068 378
1536 2425 343
5385 3557 510
7053 3961 476
2967 6842 165
2502 2800 0
9117 7154 215
1762 4026 448
2911 3408 869
9350 6091 275
4317 8353 916
5514 4144 641
807 9911 502
3476 8032 85
1902 1387 664
5928 1111 41
6761 8930 502
1790 1846 624
782 1929 701
4522 1104 866
7281 1374 823
3978 5 854
7101 7862 826
8282 9008 85
1969 2142 134
8576 8812 834
5533 3449 857
5800 7308 199
1588 2813 625
2026 4440 592
1621 4532 488
5759 6478 324
5132 2319 695
8542 5719 255
2037 2061 671
9518 9575 989
672 4023 707
1929 2616 918
3697 6598 822
9950 6101 104
6484 6175 870
919 4114 964
4710 445 758
5233 4564 226
4411 5376 342
7855 4384 2
5173 9202 982
6146 4609 743
4346 1863 34
1993 3865 99
2351 2350 1000
7852 6693 93
8951 9752 885
2233 8177 372
1132 5036 131
758 8262 15
6736 4560 547
9759 7810 529
1179 2435 566
5008 9501 857
4471 6778 700
5236 7003 383
9148 2621 19
2944 6779 866
6240 8129 338
1839 8071 681
2003 7720 140
6667 2742 81
9721 368 810
7425 5764 734
6142 7296 738
8535 8534 1000
890 4031 375
6369 8491 840
6589 339 788
5667 2590 83
8796 7341 746
7331 3276 130
8746 8745 1000
3706 1284 552
59 8075 418
890 9537 296
4786 3978 992
8059 5720 308
8758 7410 861
1680 6981 254
6871 4379 590
8965 8178 473
6587 6586 1000
6936 8582 144
8361 4527 916
5111 2065 541
8395 754 951
5879 6300 655
7379 6597 816
8152 9984 490
1466 7999 325
2109 7130 116
4911 2955 884
8371 2817 450
6283 6282 1000
464 5571 727
7335 7334 1000
2217 6775 805
4565 5912 238
2487 66 412
5625 4578 923
1851 4146 507
116 2434 356
488 7660 821
2471 3913 390
8144 6937 165
3107 6169 49
3163 8862 31
9370 8188 686
9343 2927 4
180 4210 293
8997 7758 641
5068 9116 339
5816 3812 805
5604 3504 825
7705 1234 938
981 6760 396
3296 5215 190
2683 3841 902
2693 6271 89
3799 3798 1000
7085 4640 881
7992 1634 349
8081 9225 316
9717 7562 69
2369 3189 709
1246 5226 45
1691 4173 328
7977 6054 902
1269 2895 209
1996 1995 1000
4981 4980 1000
5553 9522 447
5338 8848 182
6439 3315 255
148 3763 823
5001 670 25
6648 2565 449
4712 6442 988
2369 8963 537
2287 2907 309
6956 1918 881
5693 212 371
43 7732 5
7999 908 989
2663 7282 361
8614 1381 612
8033 1618 408
8740 4390 423
3076 4600 496
2901 7088 587
749 399 866
3513 9061 523
5627 6348 18
238 1747 201
3742 4166 684
6655 1616 206
5976 2580 585
5005 4852 971
9834 3267 954
9982 6441 472
9472 8367 91
9370 7043 506
7640 8843 335
2397 237 85
4223 2196 277
7556 6148 593
6789 6128 306
6914 2641 629
8578 6413 26
6008 4924 314
8151 1598 659
3558 3557 1000
101 3400 200
2866 1351 673
4035 7183 672
1614 1613 1000
1716 9354 125
52 2394 928
6174 3463 486
7811 227 733
6292 6284 969
1161 7673 462
3455 5018 354
2404 7975 143
5528 3797 491
9225 6857 548
7645 9266 341
8673 1562 188
4854 3968 425
6683 1172 374
2556 2555 1000
9815 9093 641
4214 8237 935
7384 9440 80
6784 989 850
9237 2469 90
9238 9237 1000
7156 5779 287
941 4966 757
340 2639 10
1955 7015 572
4951 9 327
1301 7948 60
7346 7534 774
8446 3916 274
4715 4714 1000
6946 7125 798
9181 920 34
3243 7495 755
4856 4610 571
2326 1858 689
155 7427 116
5954 3569 278
2979 8097 387
8470 3080 253
8478 7814 834
1429 4404 164
4199 3226 740
8962 2632 443
9309 5699 986
2325 7925 643
4179 145 166
8880 8952 396
8950 3294 858
4197 9351 819
6441 7159 264
9972 9957 679
3266 2029 943
5489 9907 932
2165 2404 408
9656 1228 186
4514 1716 531
228 7285 465
7724 2649 871
3371 7383 129
6629 5000 210
4687 4632 149
5787 7955 322
1072 4316 398
1339 9353 252
9211 9765 204
7286 8142 433
7561 4166 156
3960 4618 658
6996 3792 865
5948 1487 964
6407 9931 919
688 3588 996
7232 7421 540
654 5715 615
4616 3032 466
9964 8088 340
468 9989 382
4112 2980 294
133 9209 883
6536 6535 1000
9543 3989 927
4408 1630 483
2968 4892 616
1976 9287 25
6740 8508 83
6097 567 250
6647 2610 580
383 7778 54
4123 4050 158
366 9759 455
7114 3933 596
6249 2415 412
8120 199 115
5998 7779 79
4952 686 426
9868 4027 75
8155 8948 713
5460 8439 930
5987 6693 904
3158 4375 364
4502 6197 5
273 9074 996
2192 4723 913
3769 2680 760
1722 1721 1000
2832 5743 33
4399 9029 380
9122 7354 983
5527 9856 175
4375 8316 745
7849 1902 161
1573 8111 75
1173 3021 993
5368 5367 1000
7021 549 721
4559 1536 862
4198 8843 641
3754 4833 181
3988 6699 231
787 2321 394
8307 9533 576
3849 9427 302
3612 5064 896
31 3069 768
9007 9228 414
2962 4259 869
8036 4398 71
5405 859 896
1344 4646 806
1139 5019 612
5792 6256 271
8538 1549 589
7913 7757 880
2646 9283 538
3273 3086 464
5234 772 957
1418 1149 291
2468 9863 891
8469 5349 53
6761 2615 289
9667 3713 949
3433 5581 664
1759 512 768
7590 5767 926
5930 4331 199
7579 1261 792
1537 2079 703
3839 4657 305
9076 7836 12
4773 8032 893
6412 8482 325
7108 4997 710
2126 9177 921
2840 4640 655
2738 5891 803
4971 135 209
9501 9500 1000
6539 3567 158
3091 3335 694
1603 1602 1000
5196 5864 888
1369 7431 748
7478 8386 63
9346 8779 77
5742 9515 853
9405 2228 692
1116 573 290
5115 6999 881
9072 6523 475
1037 8746 989
2620 6310 414
36 3687 126
115 3368 637
8090 3934 660
374 2426 783
6236 2083 232
1773 8108 606
8062 7355 854
543 542 1000
1241 377 674
6644 3730 607
6005 4479 890
3110 1251 911
2804 4200 517
6596 998 27
1931 2377 81
8180 615 370
5012 1859 758
1050 4030 827
6765 6764 1000
3813 5714 327
2823 6665 385
2431 4889 627
3607 9317 331
7424 5998 343
482 4497 494
2045 9006 678
9250 6530 22
926 4950 444
6367 5517 338
1479 1994 970
5374 2027 897
7148 2364 233
1281 5786 314
8837 1983 358
4424 524 196
1825 4567 477
5148 7322 992
4113 1680 901
9187 1580 327
8128 5267 540
3055 8712 749
8295 9467 783
9203 2000 541
9550 9291 648
371 7259 694
7181 9842 947
198 1680 445
8356 8769 27
9059 2228 822
8129 8387 401
8162 671 22
6908 3606 574
8939 855 773
8132 7446 376
7946 1859 278
1585 9532 116
8336 266 69
7544 5984 718
7740 7897 68
7932 489 445
4186 6388 861
3393 1800 556
3644 9102 589
3422 2590 157
5280 1974 9
2282 7691 983
591 3277 924
152 9488 546
6925 9805 683
2188 6612 849
177 8163 653
687 7819 802
9598 9597 1000
7488 6122 339
7508 7368 781
2059 4726 861
5419 1572 950
9057 8635 211
7580 6350 295
9618 5652 841
5893 6119 238
1418 6462 85
1021 7050 438
373 1713 706
6371 6370 1000
2297 6844 619
2639 2434 800
1272 4661 873
7795 1109 46
8229 7363 796
6725 90 753
2696 3526 619
81 7169 440
